,Unnamed: 0,Type,Name,Age,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,PhotoAmt,AdoptionSpeed,BreedMixed,ColorMixed,Video
3439,3439,1,Chloe,2,2,2,2,1,2,2,2,1,0,41326,2,4,TRUE,FALSE,FALSE
3440,3440,1,No Name,42,2,1,1,1,1,1,1,1,0,41326,2,4,TRUE,TRUE,FALSE
3441,3441,1,No Name,3,2,1,2,1,2,2,2,1,0,41325,5,0,FALSE,FALSE,FALSE
3442,3442,1,Leo,3,1,1,2,1,2,2,2,1,0,41326,3,4,TRUE,FALSE,FALSE
3443,3443,2,Minnie,1,2,1,1,1,2,2,2,1,0,41401,0,4,FALSE,FALSE,FALSE
3444,3444,1,Cute,23,2,5,2,2,1,1,2,2,0,41326,0,0,FALSE,TRUE,FALSE
3445,3445,2,Whisper,2,2,1,1,2,1,1,2,1,0,41326,4,1,FALSE,FALSE,FALSE
3446,3446,1,No Name,12,2,1,1,2,1,1,3,1,0,41326,1,3,TRUE,FALSE,FALSE
3447,3447,1,No Name,2,1,2,2,1,2,1,2,1,0,41326,1,3,TRUE,TRUE,FALSE
3448,3448,2,Bess,2,1,3,1,2,2,2,2,1,0,41326,3,2,FALSE,FALSE,FALSE
3449,3449,2,Oren,3,1,2,1,1,1,1,2,1,0,41401,2,1,FALSE,FALSE,FALSE
3450,3450,1,Shadow,31,2,1,2,2,1,1,1,1,0,41326,2,4,FALSE,FALSE,FALSE
3451,3451,1,Puppy,1,2,1,2,1,2,1,2,2,0,41326,10,1,FALSE,FALSE,FALSE
3452,3452,1,Lexi,1,2,1,2,2,3,3,2,1,0,41326,1,4,TRUE,FALSE,FALSE
3453,3453,1,Zeus,2,1,1,2,1,1,1,1,1,0,41330,3,3,TRUE,FALSE,FALSE
3454,3454,2,Toby,2,1,1,2,1,1,2,2,1,100,41401,4,1,FALSE,FALSE,FALSE
3455,3455,1,No Name,24,2,2,2,2,1,1,1,1,0,41401,2,4,TRUE,TRUE,FALSE
3456,3456,2,Mogu,13,1,1,2,1,1,1,2,1,0,41326,3,1,FALSE,FALSE,FALSE
3457,3457,1,Speed,108,2,3,2,1,1,1,2,1,0,41327,1,3,FALSE,FALSE,FALSE
3458,3458,1,Coco,2,2,2,2,1,1,1,2,1,30,41326,4,4,TRUE,TRUE,FALSE
3459,3459,1,Homeless,12,1,1,2,2,3,3,3,3,0,41336,3,4,TRUE,FALSE,FALSE
3460,3460,1,Bela,6,2,2,3,1,1,1,1,1,0,41332,6,4,TRUE,FALSE,FALSE
3461,3461,2,Spots,2,1,1,1,2,2,2,2,1,0,41326,4,2,FALSE,FALSE,FALSE
3462,3462,2,No Name,3,2,1,2,1,3,1,2,1,0,41401,5,3,FALSE,FALSE,FALSE
3463,3463,2,Daisy,2,2,1,2,1,2,2,2,1,0,41325,1,2,FALSE,FALSE,FALSE
3464,3464,2,Marky,3,1,1,1,1,2,2,2,1,0,41326,5,1,FALSE,FALSE,FALSE
3465,3465,1,Fifi,24,2,1,1,2,3,1,2,1,0,41326,5,3,FALSE,FALSE,FALSE
3466,3466,2,Minnie,3,2,3,2,2,1,2,2,1,0,41326,4,2,FALSE,FALSE,FALSE
3467,3467,1,Whisky,60,1,1,2,2,1,1,2,1,0,41336,2,2,TRUE,FALSE,FALSE
3468,3468,2,Peanut,1,1,2,3,1,2,2,2,1,0,41326,4,3,FALSE,FALSE,FALSE
3469,3469,2,Kcik,2,2,2,1,2,2,2,2,1,0,41330,1,4,FALSE,TRUE,FALSE
3470,3470,1,No Name,12,1,2,2,2,3,3,3,1,0,41401,7,4,TRUE,FALSE,FALSE
3471,3471,1,Spotty,3,1,1,2,1,2,1,2,1,50,41332,2,4,TRUE,FALSE,FALSE
3472,3472,1,No Name,36,1,2,1,1,1,1,2,2,0,41326,3,1,FALSE,TRUE,FALSE
3473,3473,1,No Name,12,1,2,3,1,1,1,1,1,0,41401,2,4,FALSE,TRUE,FALSE
3474,3474,1,Fisher,2,2,2,1,1,3,3,2,1,0,41326,2,0,TRUE,TRUE,FALSE
3475,3475,1,Mini,3,2,1,2,1,2,1,2,1,0,41326,2,3,TRUE,FALSE,FALSE
3476,3476,1,M8,2,2,2,2,2,2,1,2,1,0,41326,10,3,TRUE,TRUE,FALSE
3477,3477,2,OREO,7,2,1,1,1,1,1,1,1,0,41401,4,4,FALSE,FALSE,FALSE
3478,3478,1,No Name,3,1,2,2,1,2,1,2,1,0,41326,4,3,TRUE,TRUE,FALSE
3479,3479,2,3,3,2,1,1,1,2,2,2,2,0,41401,1,4,FALSE,TRUE,FALSE
3480,3480,1,No Name,4,2,1,2,1,2,2,2,1,0,41401,1,2,TRUE,FALSE,FALSE
3481,3481,1,Skit,6,2,2,1,2,3,1,1,1,0,41401,5,1,FALSE,FALSE,FALSE
3482,3482,1,No Name,4,2,1,2,1,2,1,3,1,0,41326,2,4,TRUE,FALSE,FALSE
3483,3483,1,Bailey,2,2,1,2,1,1,3,3,1,0,41327,1,4,TRUE,FALSE,FALSE
3484,3484,1,Black,12,2,1,2,2,1,1,1,1,0,41401,1,4,TRUE,TRUE,FALSE
3485,3485,1,Snooze,53,2,1,2,1,1,1,1,2,0,41326,1,0,FALSE,FALSE,FALSE
3486,3486,2,No Name,12,2,1,2,2,1,1,1,1,0,41401,1,4,FALSE,FALSE,FALSE
3487,3487,1,No Name,24,2,1,2,1,3,3,3,1,0,41401,2,3,FALSE,FALSE,FALSE
3488,3488,1,ROTTIE,8,1,1,3,1,1,1,1,1,0,41326,1,2,FALSE,TRUE,FALSE
3489,3489,1,No Name,2,2,1,3,1,2,1,2,1,50,41326,16,2,TRUE,FALSE,FALSE
3490,3490,2,Simba,5,1,3,1,1,2,2,2,1,0,41326,7,2,FALSE,FALSE,FALSE
3491,3491,2,Bubble,2,1,1,1,2,2,2,2,1,0,41401,2,1,FALSE,FALSE,FALSE
3492,3492,1,Sayang,12,2,1,2,1,3,3,3,1,0,41327,3,3,TRUE,FALSE,FALSE
3493,3493,1,No Name,48,1,1,3,2,3,1,2,1,0,41325,2,4,TRUE,FALSE,FALSE
3494,3494,1,Cleo,24,2,1,2,2,1,1,1,1,0,41326,3,2,TRUE,FALSE,FALSE
3495,3495,2,No Name,2,2,1,2,2,2,2,2,1,0,41401,4,3,FALSE,FALSE,FALSE
3496,3496,1,No Name,1,2,5,2,1,1,1,2,1,50,41326,3,1,TRUE,FALSE,FALSE
3497,3497,2,Smiley,4,1,5,3,2,1,1,2,1,0,41330,4,1,FALSE,TRUE,FALSE
3498,3498,2,Susan,11,2,2,2,1,1,1,1,1,0,41326,3,3,FALSE,FALSE,FALSE
3499,3499,2,Baby,4,2,2,1,1,2,2,2,1,0,41326,3,3,FALSE,FALSE,FALSE
3500,3500,1,No Name,8,1,5,2,1,1,1,1,1,0,41330,3,4,FALSE,TRUE,FALSE
3501,3501,2,Cooper,5,1,2,2,1,2,2,2,1,0,41401,1,2,FALSE,FALSE,FALSE
3502,3502,1,Maggie,3,2,5,2,2,2,2,2,1,0,41327,3,1,TRUE,FALSE,FALSE
3503,3503,1,Gizmo,2,1,2,2,1,1,1,2,1,0,41326,7,2,TRUE,FALSE,FALSE
3504,3504,2,TamTeh,6,1,1,2,2,2,2,2,1,0,41326,3,4,FALSE,FALSE,FALSE
3505,3505,1,Labby,2,2,2,2,2,2,1,2,1,0,41326,8,2,FALSE,FALSE,FALSE
3506,3506,1,Woofy,2,1,1,2,1,2,1,2,1,0,41326,1,1,TRUE,FALSE,FALSE
3507,3507,1,Kopi,2,2,1,2,1,1,1,2,1,0,41401,5,3,TRUE,TRUE,FALSE
3508,3508,1,No Name,2,2,1,2,2,1,1,2,1,0,41327,4,3,TRUE,FALSE,FALSE
3509,3509,2,Brandy,2,2,1,2,1,2,1,2,1,0,41326,3,3,FALSE,FALSE,FALSE
3510,3510,1,Pooja,24,2,1,2,1,1,1,1,2,0,41324,3,3,TRUE,FALSE,FALSE
3511,3511,1,No Name,2,1,1,2,2,1,1,2,2,0,41401,4,2,TRUE,FALSE,FALSE
3512,3512,1,Meatball,84,1,3,2,1,1,1,2,1,100,41327,7,2,FALSE,FALSE,FALSE
3513,3513,1,No Name,1,2,1,2,1,2,1,2,1,0,41326,5,3,TRUE,TRUE,FALSE
3514,3514,1,Patches,12,2,7,2,1,3,1,3,1,0,41326,6,1,TRUE,TRUE,FALSE
3515,3515,2,Lucky,6,1,1,2,2,2,2,2,1,0,41326,1,2,FALSE,TRUE,FALSE
3516,3516,2,Yuyu,6,1,6,2,1,2,1,1,1,0,41326,2,2,FALSE,FALSE,FALSE
3517,3517,2,Yakira,12,2,1,1,2,2,1,1,1,150,41401,19,2,FALSE,FALSE,FALSE
3518,3518,1,Mimi,60,2,5,1,2,1,1,1,1,0,41336,1,4,FALSE,TRUE,FALSE
3519,3519,2,Michelle,12,2,1,2,1,1,1,2,1,0,41336,1,2,FALSE,FALSE,FALSE
3520,3520,1,Fifi,1,2,1,2,1,2,3,2,1,0,41326,1,2,TRUE,FALSE,FALSE
3521,3521,2,Zamani,2,1,3,1,1,2,1,2,1,30,41326,4,1,FALSE,FALSE,FALSE
3522,3522,2,Jumper,21,2,1,2,2,3,1,1,1,0,41326,8,4,FALSE,FALSE,FALSE
3523,3523,1,Bruno,12,1,2,2,1,1,1,1,2,0,41326,1,3,TRUE,TRUE,FALSE
3524,3524,2,Hua,3,2,1,2,1,1,1,2,1,0,41326,1,2,FALSE,FALSE,FALSE
3525,3525,2,Caspian,3,1,6,1,1,1,1,1,1,50,41326,8,4,FALSE,FALSE,FALSE
3526,3526,1,No Name,54,1,2,1,2,3,3,3,1,0,41326,12,2,FALSE,FALSE,FALSE
3527,3527,2,No Name,1,2,1,2,1,2,1,2,1,0,41401,2,2,FALSE,FALSE,FALSE
3528,3528,2,Snoopy,1,2,2,3,1,2,1,2,1,0,41326,4,2,FALSE,TRUE,FALSE
3529,3529,1,No Name,108,1,2,1,3,1,1,1,1,0,41330,3,1,FALSE,TRUE,FALSE
3530,3530,1,Chewy,5,1,1,2,1,1,1,2,1,0,41327,5,1,FALSE,FALSE,FALSE
3531,3531,2,Kitty,1,2,1,2,2,2,2,2,1,0,41326,4,2,FALSE,FALSE,FALSE
3532,3532,1,Milo,3,1,2,2,1,2,1,2,1,0,41326,4,1,TRUE,TRUE,FALSE
3533,3533,2,Tracy,4,2,1,1,1,2,2,2,1,0,41401,5,2,FALSE,FALSE,FALSE
3534,3534,1,No Name,6,2,1,2,1,2,2,2,1,0,41326,1,4,TRUE,FALSE,FALSE
3535,3535,1,Wolfie,2,1,2,2,1,2,1,2,1,0,41326,3,1,TRUE,TRUE,FALSE
3536,3536,1,Wafer,12,1,4,2,1,1,1,1,1,0,41401,4,3,TRUE,FALSE,FALSE
3537,3537,1,Franco,6,1,1,2,2,1,1,2,1,0,41401,10,3,TRUE,TRUE,FALSE
3538,3538,1,No Name,6,1,1,2,1,3,3,3,1,0,41401,2,2,TRUE,TRUE,FALSE
3539,3539,1,No Name,3,2,3,2,1,1,1,2,1,0,41326,2,2,TRUE,FALSE,FALSE
3540,3540,1,No Name,3,2,2,2,1,1,1,2,1,0,41326,2,1,TRUE,FALSE,TRUE
3541,3541,1,No Name,2,2,5,2,1,1,1,2,1,0,41326,1,1,TRUE,FALSE,FALSE
3542,3542,2,Rosemerry,1,2,4,3,2,2,2,2,1,0,41326,9,3,FALSE,FALSE,FALSE
3543,3543,2,Reeka,2,2,3,2,1,2,1,2,1,30,41326,5,1,FALSE,FALSE,FALSE
3544,3544,2,Whitey,3,2,1,2,2,2,2,2,1,0,41326,9,1,FALSE,FALSE,FALSE
3545,3545,2,No Name,1,1,1,3,2,2,2,2,1,0,41326,4,4,FALSE,FALSE,FALSE
3546,3546,2,Cleo,6,1,2,2,1,1,1,1,1,160,41326,3,4,FALSE,FALSE,FALSE
3547,3547,1,No Name,6,2,7,2,1,1,1,1,1,0,41326,2,3,TRUE,TRUE,FALSE
3548,3548,1,Mama,36,2,1,2,3,1,1,1,1,0,41326,2,4,FALSE,TRUE,FALSE
3549,3549,1,Cesar,12,1,1,2,1,1,1,2,1,0,41336,1,2,FALSE,FALSE,FALSE
3550,3550,1,Lion,2,2,1,2,2,1,1,2,1,0,41326,5,1,TRUE,FALSE,FALSE
3551,3551,2,Kiki,80,2,1,2,1,1,2,1,1,50,41401,2,2,FALSE,FALSE,FALSE
3552,3552,1,No Name,2,2,2,1,1,2,2,2,2,0,41401,2,4,TRUE,TRUE,FALSE
3553,3553,2,Beauty,24,2,1,2,3,2,2,2,1,0,41326,5,1,FALSE,FALSE,FALSE
3554,3554,1,No Name,8,2,1,2,2,1,1,1,1,0,41326,2,2,TRUE,FALSE,FALSE
3555,3555,1,Pasta,48,1,5,3,1,1,1,1,1,250,41401,2,2,FALSE,TRUE,FALSE
3556,3556,1,No Name,2,2,2,3,2,2,1,2,2,0,41326,2,2,TRUE,TRUE,FALSE
3557,3557,1,Abby,2,2,2,2,2,1,1,2,1,0,41326,2,4,TRUE,TRUE,FALSE
3558,3558,2,No Name,6,1,2,2,1,2,2,2,1,0,41326,4,1,FALSE,FALSE,FALSE
3559,3559,1,Smarty,60,1,7,2,2,2,2,2,1,0,41330,3,1,FALSE,TRUE,FALSE
3560,3560,2,Gina,1,2,1,1,1,2,2,2,1,0,41325,4,3,FALSE,FALSE,FALSE
3561,3561,2,No Name,2,1,2,2,1,2,2,2,1,0,41327,2,2,FALSE,FALSE,FALSE
3562,3562,2,Marble,1,1,1,1,1,2,2,2,1,0,41345,1,4,FALSE,FALSE,FALSE
3563,3563,1,No Name,2,2,2,1,1,1,1,1,1,0,41401,10,3,TRUE,FALSE,FALSE
3564,3564,1,Dexter,5,1,5,2,1,1,1,1,1,0,41326,3,4,FALSE,TRUE,FALSE
3565,3565,1,Coco,2,2,4,2,1,2,1,2,1,0,41401,7,2,TRUE,TRUE,FALSE
3566,3566,1,No Name,2,2,1,2,2,2,2,2,1,0,41326,6,4,TRUE,TRUE,FALSE
3567,3567,1,Ella,2,2,5,2,1,3,3,2,1,0,41326,2,3,TRUE,TRUE,FALSE
3568,3568,1,No Name,3,2,5,2,1,2,1,2,1,0,41336,3,1,TRUE,TRUE,FALSE
3569,3569,2,Sampson,2,1,1,2,2,1,1,2,1,0,41401,3,2,FALSE,TRUE,FALSE
3570,3570,2,No Name,3,1,1,3,3,2,1,2,1,50,41326,4,1,FALSE,FALSE,FALSE
3571,3571,2,No Name,3,2,2,2,2,1,1,2,2,0,41401,2,1,FALSE,FALSE,FALSE
3572,3572,1,Gibson,6,1,2,2,1,1,1,1,1,0,41326,3,4,TRUE,FALSE,FALSE
3573,3573,2,Lulu,2,2,5,1,1,2,1,2,1,0,41330,5,4,FALSE,FALSE,FALSE
3574,3574,1,Tiger,9,2,1,2,1,1,1,1,1,0,41326,2,2,FALSE,FALSE,FALSE
3575,3575,2,Billy,12,1,1,3,1,2,1,1,1,0,41401,3,4,FALSE,FALSE,FALSE
3576,3576,2,Tom,12,1,1,2,2,1,1,2,1,0,41332,3,2,FALSE,FALSE,FALSE
3577,3577,1,No Name,2,1,2,2,1,2,1,2,1,90,41326,1,3,TRUE,TRUE,FALSE
3578,3578,2,Moana,5,2,1,1,1,1,2,1,1,100,41401,2,4,FALSE,FALSE,FALSE
3579,3579,2,Missy,48,2,1,1,1,1,1,2,1,0,41401,3,4,FALSE,FALSE,FALSE
3580,3580,2,Sunbeam,3,1,3,2,1,2,2,2,1,0,41326,5,3,FALSE,FALSE,FALSE
3581,3581,2,No Name,6,2,1,1,1,2,2,2,1,30,41326,1,4,FALSE,FALSE,FALSE
3582,3582,1,Kili,1,1,2,2,1,2,2,2,1,0,41332,1,3,TRUE,TRUE,FALSE
3583,3583,2,No Name,2,2,1,1,2,2,2,2,1,0,41326,5,2,FALSE,FALSE,FALSE
3584,3584,1,ALMOND,1,1,3,2,1,2,2,2,1,0,41326,1,3,TRUE,TRUE,FALSE
3585,3585,1,Brownie,24,1,1,2,1,2,2,2,1,0,41327,3,4,TRUE,FALSE,FALSE
3586,3586,2,Cutie,4,2,1,2,1,2,2,2,1,10,41326,4,3,FALSE,FALSE,FALSE
3587,3587,1,No Name,3,2,1,2,1,1,1,2,1,0,41326,4,3,FALSE,FALSE,FALSE
3588,3588,1,Odie,15,2,7,2,1,1,1,1,1,0,41326,6,1,TRUE,TRUE,FALSE
3589,3589,1,Debi,2,2,1,2,1,1,1,2,1,0,41326,2,2,TRUE,FALSE,FALSE
3590,3590,1,No Name,4,2,1,2,1,1,1,1,1,0,41326,2,3,TRUE,FALSE,FALSE
3591,3591,1,No Name,2,2,1,2,2,2,2,2,1,0,41327,1,3,TRUE,TRUE,FALSE
3592,3592,1,Inno,12,1,2,2,1,1,1,3,1,0,41401,5,4,TRUE,FALSE,FALSE
3593,3593,1,FLUFFY,22,2,2,2,1,1,1,2,1,0,41326,2,3,FALSE,FALSE,FALSE
3594,3594,1,Casper,12,2,1,4,1,1,1,2,2,0,41401,3,3,FALSE,TRUE,FALSE
3595,3595,1,Munchkin,12,1,1,2,2,1,1,1,1,0,41326,5,3,FALSE,FALSE,FALSE
3596,3596,2,Pearl,9,2,1,2,2,2,2,2,1,0,41326,1,2,FALSE,FALSE,FALSE
3597,3597,1,No Name,12,2,2,1,1,3,3,3,1,0,41330,5,2,TRUE,FALSE,FALSE
3598,3598,2,Kiki,1,1,4,1,1,2,1,2,1,0,41326,3,2,FALSE,FALSE,FALSE
3599,3599,2,Fidget,1,2,1,2,2,1,1,2,1,0,41326,2,1,FALSE,TRUE,TRUE
3600,3600,2,Sydney,11,2,2,2,2,1,1,1,1,0,41401,4,3,FALSE,FALSE,TRUE
3601,3601,1,No Name,2,2,2,1,1,3,3,3,1,0,41326,2,4,TRUE,TRUE,FALSE
3602,3602,2,Jacob,2,1,2,2,2,2,2,2,1,0,41401,3,1,FALSE,FALSE,FALSE
3603,3603,1,No Name,18,2,6,1,3,3,3,3,1,300,41326,4,2,FALSE,FALSE,FALSE
3604,3604,2,No Name,0,1,1,2,1,2,2,2,1,0,41326,10,3,FALSE,TRUE,TRUE
3605,3605,1,Chocolate,36,1,2,2,1,1,1,1,1,0,41326,1,4,TRUE,FALSE,FALSE
3606,3606,2,No Name,2,1,2,2,2,2,1,2,1,0,41326,2,2,FALSE,FALSE,FALSE
3607,3607,1,No Name,2,1,7,2,1,1,3,3,1,50,41336,1,1,TRUE,TRUE,FALSE
3608,3608,1,No Name,3,1,5,2,1,1,1,2,1,0,41330,4,2,TRUE,TRUE,FALSE
3609,3609,1,Blackies,3,2,1,2,2,1,1,2,2,0,41326,1,2,TRUE,TRUE,FALSE
3610,3610,1,Socks,2,2,1,2,1,1,2,2,1,0,41336,5,3,FALSE,FALSE,FALSE
3611,3611,1,Tinka,63,2,1,2,1,1,1,1,1,50,41326,5,1,FALSE,TRUE,FALSE
3612,3612,1,No Name,84,2,7,2,1,1,1,1,1,0,41326,1,4,FALSE,TRUE,FALSE
3613,3613,2,No Name,2,1,1,2,1,1,1,2,1,100,41401,4,3,FALSE,FALSE,FALSE
3614,3614,1,No Name,12,1,1,2,1,3,3,3,1,0,41401,2,4,FALSE,FALSE,FALSE
3615,3615,2,Woolsy,1,1,1,2,1,2,1,2,1,0,41326,3,2,FALSE,FALSE,FALSE
3616,3616,1,Peppear,4,2,1,2,1,2,1,2,1,0,41326,5,3,FALSE,TRUE,FALSE
3617,3617,2,KAALI,2,2,1,1,1,3,3,3,2,0,41326,1,4,FALSE,TRUE,FALSE
3618,3618,1,Zeus,6,1,1,3,1,1,1,1,1,0,41401,4,4,FALSE,FALSE,FALSE
3619,3619,1,G2,2,2,2,2,2,1,1,2,1,0,41326,1,3,TRUE,FALSE,FALSE
3620,3620,2,Spot,1,1,1,1,1,2,2,2,1,0,41326,4,1,FALSE,FALSE,FALSE
3621,3621,1,Beauty,3,2,2,2,1,2,2,2,1,0,41401,4,2,TRUE,FALSE,FALSE
3622,3622,1,å°é»,12,1,2,2,1,2,1,2,1,250,41401,1,4,TRUE,TRUE,FALSE
3623,3623,1,Darlie,1,1,1,2,1,2,2,2,1,0,41326,2,3,TRUE,TRUE,FALSE
3624,3624,1,No Name,12,1,2,2,1,3,3,3,1,0,41326,4,4,TRUE,FALSE,FALSE
3625,3625,2,Grey,4,1,6,2,2,2,2,2,1,0,41326,5,2,FALSE,TRUE,FALSE
3626,3626,2,San-kun,12,2,1,1,2,1,1,1,1,300,41326,4,4,FALSE,FALSE,FALSE
3627,3627,2,Paris,12,2,3,2,2,2,2,2,1,0,41401,1,2,FALSE,FALSE,FALSE
3628,3628,1,No Name,3,1,5,1,1,1,1,2,1,270,41326,5,1,FALSE,TRUE,FALSE
3629,3629,2,Gaffey,36,1,3,3,2,3,1,2,2,0,41326,2,4,FALSE,TRUE,FALSE
3630,3630,2,Bobo,2,1,1,1,3,2,2,2,1,250,41326,3,3,FALSE,FALSE,FALSE
3631,3631,1,No Name,2,1,1,2,1,1,1,2,1,0,41401,3,1,TRUE,FALSE,FALSE
3632,3632,1,Anson,1,1,1,2,1,3,3,2,1,0,41326,3,3,TRUE,FALSE,FALSE
3633,3633,2,Grey,29,1,6,2,1,1,1,1,1,30,41326,4,3,FALSE,TRUE,FALSE
3634,3634,1,Mink,1,2,1,2,1,2,2,2,1,0,41401,1,2,TRUE,FALSE,FALSE
3635,3635,1,Zuzu,5,2,2,2,2,3,1,1,1,0,41326,1,2,FALSE,FALSE,FALSE
3636,3636,1,Goofy,36,1,5,1,2,1,1,1,1,200,41326,4,3,FALSE,FALSE,FALSE
3637,3637,1,Hugo,14,1,1,2,2,1,1,1,1,0,41401,2,4,TRUE,FALSE,FALSE
3638,3638,2,Blueberry,1,2,1,3,3,2,2,2,1,0,41326,9,3,FALSE,FALSE,FALSE
3639,3639,2,No Name,1,2,6,2,2,1,1,2,1,0,41326,4,1,FALSE,TRUE,FALSE
3640,3640,2,No Name,1,1,1,2,2,2,2,2,1,50,41326,6,2,FALSE,FALSE,FALSE
3641,3641,1,Tiger,36,2,1,2,2,1,1,1,1,0,41326,1,4,TRUE,FALSE,FALSE
3642,3642,2,Sena,12,2,1,2,1,3,1,1,1,0,41327,2,4,FALSE,FALSE,FALSE
3643,3643,1,No Name,6,2,1,2,2,1,1,2,1,0,41326,5,4,TRUE,FALSE,FALSE
3644,3644,1,No Name,96,1,3,3,3,1,1,2,1,0,41401,1,4,FALSE,TRUE,FALSE
3645,3645,2,Butterball,3,2,2,2,2,3,3,3,1,0,41401,4,1,FALSE,FALSE,FALSE
3646,3646,1,Joos,17,2,1,3,2,1,1,1,1,0,41326,5,4,TRUE,FALSE,FALSE
3647,3647,2,Marble,1,1,1,1,2,2,2,2,1,0,41401,2,1,FALSE,FALSE,FALSE
3648,3648,2,No Name,12,1,1,1,1,3,3,3,2,0,41401,1,4,FALSE,FALSE,FALSE
3649,3649,1,No Name,6,2,1,2,2,2,1,1,1,0,41327,4,3,TRUE,TRUE,FALSE
3650,3650,2,TACO,1,1,4,2,2,2,2,2,1,0,41401,5,1,FALSE,FALSE,FALSE
3651,3651,1,No Name,6,1,2,1,1,1,1,2,1,0,41326,3,4,TRUE,FALSE,FALSE
3652,3652,1,No Name,1,2,3,2,1,2,2,2,1,0,41326,1,3,TRUE,TRUE,FALSE
3653,3653,1,No Name,1,2,2,2,2,1,3,2,1,0,41326,4,4,TRUE,FALSE,FALSE
3654,3654,2,Tam,3,1,1,2,1,2,2,2,1,0,41326,2,2,FALSE,TRUE,FALSE
3655,3655,2,Ginger,4,1,3,2,1,1,1,2,1,0,41401,7,1,FALSE,FALSE,TRUE
3656,3656,1,Enna,2,2,1,2,1,1,1,2,1,0,41326,8,3,TRUE,FALSE,FALSE
3657,3657,2,Baby,7,2,1,2,1,1,1,2,1,0,41326,11,1,FALSE,FALSE,FALSE
3658,3658,1,No Name,1,1,1,2,1,2,2,2,1,0,41330,1,2,TRUE,FALSE,FALSE
3659,3659,2,No Name,6,2,1,2,1,3,3,3,1,0,41326,3,4,FALSE,FALSE,FALSE
3660,3660,1,Copper,24,1,2,1,2,1,1,2,1,0,41326,5,3,TRUE,TRUE,FALSE
3661,3661,2,Abby,8,2,2,2,2,3,3,1,1,0,41326,3,4,FALSE,FALSE,FALSE
3662,3662,2,Theodore,5,2,1,3,2,2,2,2,1,0,41326,1,3,FALSE,FALSE,FALSE
3663,3663,1,Happy,120,1,2,2,2,3,3,3,2,0,41401,1,4,TRUE,FALSE,FALSE
3664,3664,1,No Name,2,2,1,3,1,1,1,2,1,600,41326,3,2,FALSE,TRUE,FALSE
3665,3665,1,Bella,2,2,2,2,1,2,2,2,1,0,41326,3,1,TRUE,FALSE,FALSE
3666,3666,1,No Name,3,1,2,2,2,1,1,1,1,0,41330,4,3,FALSE,FALSE,FALSE
3667,3667,1,Henry,2,1,2,2,1,1,1,3,1,200,41327,4,1,TRUE,FALSE,FALSE
3668,3668,2,Gretle,2,2,6,1,2,2,2,2,1,0,41326,1,3,FALSE,TRUE,FALSE
3669,3669,1,Max,2,1,1,2,1,2,1,2,1,0,41326,2,1,TRUE,FALSE,FALSE
3670,3670,2,Tee-Kus,3,2,6,2,1,2,2,2,1,0,41326,1,0,FALSE,TRUE,FALSE
3671,3671,2,No Name,1,2,2,2,1,2,1,2,1,50,41326,7,1,FALSE,FALSE,FALSE
3672,3672,2,Hualulu,5,2,1,1,1,1,1,1,1,0,41326,3,4,FALSE,FALSE,FALSE
3673,3673,2,California,24,2,3,1,1,1,1,1,1,50,41401,13,3,FALSE,FALSE,FALSE
3674,3674,1,No Name,18,1,5,3,2,2,1,2,1,0,41401,3,2,FALSE,FALSE,FALSE
3675,3675,2,No Name,3,2,1,2,3,3,3,3,1,0,41401,3,1,FALSE,FALSE,FALSE
3676,3676,1,Dada,1,2,1,2,1,2,2,2,1,0,41325,4,1,FALSE,FALSE,FALSE
3677,3677,1,Boxer,15,1,1,3,1,1,1,2,1,0,41326,1,2,FALSE,FALSE,FALSE
3678,3678,1,Angelina,8,2,2,2,1,1,1,1,1,0,41401,8,3,FALSE,FALSE,FALSE
3679,3679,1,Ginger,60,2,2,1,2,1,1,2,1,0,41326,5,2,FALSE,FALSE,FALSE
3680,3680,1,Sport,96,1,2,1,1,1,3,2,1,100,41326,2,2,FALSE,TRUE,FALSE
3681,3681,2,No Name,12,2,4,2,1,1,1,1,1,0,41327,5,3,FALSE,FALSE,FALSE
3682,3682,2,Swagger,3,1,1,2,1,2,1,2,1,0,41401,14,2,FALSE,FALSE,TRUE
3683,3683,2,Cheezie,5,2,3,2,2,2,1,2,1,150,41327,5,4,FALSE,FALSE,FALSE
3684,3684,1,No Name,2,1,2,2,1,2,1,2,1,0,41401,2,2,TRUE,FALSE,FALSE
3685,3685,2,Jayden,2,1,2,1,1,3,3,1,1,0,41401,3,2,FALSE,FALSE,FALSE
3686,3686,2,No Name,5,2,1,2,1,2,1,2,1,0,41401,2,3,FALSE,FALSE,FALSE
3687,3687,1,Jaeger,3,1,1,2,1,3,3,2,1,0,41326,3,2,FALSE,FALSE,FALSE
3688,3688,1,Melody,12,2,5,1,1,1,2,2,1,0,41401,2,4,TRUE,TRUE,FALSE
3689,3689,2,Babe,17,2,1,2,3,1,1,2,1,0,41401,5,1,FALSE,TRUE,FALSE
3690,3690,2,Yellow,9,2,4,2,1,3,3,3,2,0,41326,3,4,FALSE,TRUE,FALSE
3691,3691,1,CNY3,1,1,1,2,2,2,1,2,1,0,41326,3,2,TRUE,TRUE,FALSE
3692,3692,2,Cloudy,4,2,2,1,1,2,1,2,1,0,41401,4,3,FALSE,FALSE,FALSE
